ano,recorte,capital,cbo,ocupacao,admissoes,salario_medio,salario_p25,salario_mediana,salario_p75,salario_medio_real,horas_mediana,amostra_pequena,meses_no_ano,ano_incompleto,salario_minimo_medio_ano,razao_medio_salario_minimo,var_anual_nominal_pct,var_anual_real_pct
2024,todas as atividades,Belém,513205,Cozinheiro geral,1154,1553.5,1419.4,1476.16,1568.0,1712.58,44.0,False,12,False,1412.0,1.1,6.76,2.33
2025,todas as atividades,Belém,513205,Cozinheiro geral,1783,1691.75,1586.87,1586.87,1680.0,1772.39,44.0,False,12,False,1518.0,1.114,8.9,3.49
2026,todas as atividades,Belém,513205,Cozinheiro geral,1642,1725.32,1650.0,1650.0,1694.62,1751.39,44.0,False,7,True,1621.0,1.064,1.98,-1.18
2021,todas as atividades,Belém,513405,Garçom,329,1216.02,1150.0,1180.0,1222.0,1580.69,44.0,False,12,False,1100.0,1.105,,
2022,todas as atividades,Belém,513405,Garçom,508,1243.95,1212.0,1222.0,1248.36,1493.87,44.0,False,12,False,1212.0,1.026,2.3,-5.49
2023,todas as atividades,Belém,513405,Garçom,562,1352.96,1320.0,1341.22,1368.31,1554.94,44.0,False,12,False,1314.0,1.03,8.76,4.09
2024,todas as atividades,Belém,513405,Garçom,614,1438.87,1412.0,1412.0,1420.0,1584.37,44.0,False,12,False,1412.0,1.019,6.35,1.89
2025,todas as atividades,Belém,513405,Garçom,830,1600.85,1518.0,1553.2,1615.32,1675.94,44.0,False,12,False,1518.0,1.055,11.26,5.78
2026,todas as atividades,Belém,513405,Garçom,350,1668.61,1621.0,1621.0,1685.22,1688.35,44.0,False,7,True,1621.0,1.029,4.23,0.74
2021,todas as atividades,Belém,513415,Cumim,112,1156.61,1150.0,1150.0,1175.0,1489.22,44.0,False,12,False,1100.0,1.051,,
2022,todas as atividades,Belém,513415,Cumim,190,1221.4,1212.0,1212.0,1220.0,1465.0,44.0,False,12,False,1212.0,1.008,5.6,-1.63
2023,todas as atividades,Belém,513415,Cumim,234,1344.73,1320.0,1345.67,1368.0,1542.25,44.0,False,12,False,1314.0,1.023,10.1,5.27
2024,todas as atividades,Belém,513415,Cumim,294,1430.41,1412.0,1412.0,1438.0,1572.09,44.0,False,12,False,1412.0,1.013,6.37,1.93
2025,todas as atividades,Belém,513415,Cumim,446,1573.53,1518.0,1553.2,1580.0,1646.9,44.0,False,12,False,1518.0,1.037,10.01,4.76
2026,todas as atividades,Belém,513415,Cumim,160,1634.72,1621.0,1621.0,1621.0,1654.24,44.0,False,7,True,1621.0,1.008,3.89,0.45
2021,todas as atividades,Belém,513420,Barman,107,1200.26,1150.0,1175.0,1222.0,1550.02,44.0,False,12,False,1100.0,1.091,,
2022,todas as atividades,Belém,513420,Barman,190,1249.44,1212.0,1239.5,1267.87,1497.87,44.0,False,12,False,1212.0,1.031,4.1,-3.36
2023,todas as atividades,Belém,513420,Barman,143,1363.28,1320.0,1350.0,1368.31,1567.63,44.0,False,12,False,1314.0,1.038,9.11,4.66
2024,todas as atividades,Belém,513420,Barman,151,1462.57,1412.0,1420.0,1496.96,1612.84,44.0,False,12,False,1412.0,1.036,7.28,2.88
2025,todas as atividades,Belém,513420,Barman,203,1676.38,1518.0,1553.2,1680.0,1753.86,44.0,False,12,False,1518.0,1.104,14.62,8.74
2026,todas as atividades,Belém,513420,Barman,105,1685.87,1621.0,1621.0,1680.0,1707.14,44.0,False,7,True,1621.0,1.04,0.57,-2.66
2021,todas as atividades,Belém,513435,Atendente de lanchonete,1184,1153.82,1100.0,1150.0,1175.0,1503.2,44.0,False,12,False,1100.0,1.049,,
2022,todas as atividades,Belém,513435,Atendente de lanchonete,1521,1236.58,1212.0,1212.0,1245.5,1484.76,44.0,False,12,False,1212.0,1.02,7.17,-1.23
2023,todas as atividades,Belém,513435,Atendente de lanchonete,1750,1347.79,1320.0,1320.0,1368.31,1547.74,44.0,False,12,False,1314.0,1.026,8.99,4.24
2024,todas as atividades,Belém,513435,Atendente de lanchonete,1976,1432.41,1412.0,1412.0,1419.4,1575.63,44.0,False,12,False,1412.0,1.014,6.28,1.8
2025,todas as atividades,Belém,513435,Atendente de lanchonete,2519,1547.13,1518.0,1518.0,1580.0,1621.1,44.0,False,12,False,1518.0,1.019,8.01,2.89
2026,todas as atividades,Belém,513435,Atendente de lanchonete,1542,1649.39,1621.0,1621.0,1680.0,1669.58,44.0,False,7,True,1621.0,1.018,6.61,2.99
2021,todas as atividades,Belém,513505,Auxiliar nos serviços de alimentação,961,1166.42,1100.0,1153.0,1205.94,1522.2,44.0,False,12,False,1100.0,1.06,,
2022,todas as atividades,Belém,513505,Auxiliar nos serviços de alimentação,1483,1245.42,1212.0,1212.0,1248.36,1498.22,44.0,False,12,False,1212.0,1.028,6.77,-1.58
2023,todas as atividades,Belém,513505,Auxiliar nos serviços de alimentação,1488,1362.6,1320.0,1333.58,1368.31,1565.14,44.0,False,12,False,1314.0,1.037,9.41,4.47
2024,todas as atividades,Belém,513505,Auxiliar nos serviços de alimentação,2073,1457.55,1412.0,1419.0,1475.0,1604.44,44.0,False,12,False,1412.0,1.032,6.97,2.51
2025,todas as atividades,Belém,513505,Auxiliar nos serviços de alimentação,2417,1585.0,1518.0,1520.0,1586.87,1660.41,44.0,False,12,False,1518.0,1.044,8.74,3.49
2026,todas as atividades,Belém,513505,Auxiliar nos serviços de alimentação,1271,1667.6,1621.0,1621.0,1680.0,1687.07,44.0,False,7,True,1621.0,1.029,5.21,1.61
2021,todas as atividades,Belém,514320,Faxineiro,4339,1177.59,1100.0,1191.31,1211.81,1544.3,44.0,False,12,False,1100.0,1.071,,
2022,todas as atividades,Belém,514320,Faxineiro,5822,1273.9,1212.0,1256.25,1320.87,1531.43,44.0,False,12,False,1212.0,1.051,8.18,-0.83
2023,todas as atividades,Belém,514320,Faxineiro,5777,1369.12,1320.0,1367.1,1399.2,1574.6,44.0,False,12,False,1314.0,1.042,7.47,2.82
2024,todas as atividades,Belém,514320,Faxineiro,6889,1461.84,1412.0,1441.61,1476.16,1611.03,44.0,False,12,False,1412.0,1.035,6.77,2.31
2025,todas as atividades,Belém,514320,Faxineiro,7623,1567.44,1518.0,1553.2,1586.87,1644.41,44.0,False,12,False,1518.0,1.033,7.22,2.07
2026,todas as atividades,Belém,514320,Faxineiro,4968,1671.08,1621.0,1649.48,1694.62,1689.1,44.0,False,7,True,1621.0,1.031,6.61,2.72
2021,todas as atividades,Belém,521140,Atendente de lojas e mercados,1933,1165.27,1100.0,1100.0,1212.67,1519.61,44.0,False,12,False,1100.0,1.059,,
2022,todas as atividades,Belém,521140,Atendente de lojas e mercados,2775,1256.27,1212.0,1212.0,1246.34,1505.8,44.0,False,12,False,1212.0,1.037,7.81,-0.91
2023,todas as atividades,Belém,521140,Atendente de lojas e mercados,3701,1361.45,1320.0,1320.0,1350.0,1559.57,44.0,False,12,False,1314.0,1.036,8.37,3.57
2024,todas as atividades,Belém,521140,Atendente de lojas e mercados,4144,1452.17,1412.0,1412.0,1422.95,1598.08,44.0,False,12,False,1412.0,1.028,6.66,2.47
2025,todas as atividades,Belém,521140,Atendente de lojas e mercados,3741,1570.05,1518.0,1518.0,1592.64,1644.6,44.0,False,12,False,1518.0,1.034,8.12,2.91
2026,todas as atividades,Belém,521140,Atendente de lojas e mercados,1965,1680.3,1621.0,1621.0,1703.0,1698.76,44.0,False,7,True,1621.0,1.037,7.02,3.29
2021,todas as atividades,Boa Vista,141510,Gerente de restaurante,12,1941.6,1500.0,1674.62,2350.0,2492.58,44.0,True,12,False,1100.0,1.765,,
2022,todas as atividades,Boa Vista,141510,Gerente de restaurante,16,2017.25,1611.94,1800.0,2537.5,2426.9,44.0,True,12,False,1212.0,1.664,3.9,-2.64
2023,todas as atividades,Boa Vista,141510,Gerente de restaurante,9,1843.09,1800.0,2000.0,2000.0,2132.0,44.0,True,12,False,1314.0,1.403,-8.63,-12.15
2024,todas as atividades,Boa Vista,141510,Gerente de restaurante,15,1833.39,1445.2,1500.0,1908.82,2025.61,44.0,True,12,False,1412.0,1.298,-0.53,-4.99
2025,todas as atividades,Boa Vista,141510,Gerente de restaurante,9,2647.53,1700.0,2400.0,2857.15,2777.91,44.0,True,12,False,1518.0,1.744,44.41,37.14
2026,todas as atividades,Boa Vista,141510,Gerente de restaurante,4,2280.25,2055.25,2250.0,2475.0,2301.12,44.0,True,7,True,1621.0,1.407,-13.87,-17.16
2021,todas as atividades,Boa Vista,141515,Gerente de bar,2,2177.4,2088.7,2177.4,2266.1,2808.13,43.855000000000004,True,12,False,1100.0,1.979,,
2022,todas as atividades,Boa Vista,141515,Gerente de bar,9,1758.4,1284.72,1650.0,2142.86,2111.91,44.0,True,12,False,1212.0,1.451,-19.24,-24.79
2023,todas as atividades,Boa Vista,141515,Gerente de bar,4,1890.79,1315.5,1660.0,2235.29,2171.77,44.0,True,12,False,1314.0,1.439,7.53,2.83
2024,todas as atividades,Boa Vista,141515,Gerente de bar,9,1908.92,1478.4,1600.0,2299.5,2099.86,44.0,True,12,False,1412.0,1.352,0.96,-3.31
2025,todas as atividades,Boa Vista,141515,Gerente de bar,5,1951.82,1586.31,2000.0,2071.29,2035.19,44.0,True,12,False,1518.0,1.286,2.25,-3.08
2026,todas as atividades,Boa Vista,141515,Gerente de bar,3,1907.0,1810.5,2000.0,2050.0,1933.32,44.0,True,7,True,1621.0,1.176,-2.3,-5.01
2021,todas as atividades,Boa Vista,371410,Recreador,11,1122.26,1100.0,1100.0,1100.0,1457.57,44.0,True,12,False,1100.0,1.02,,
2022,todas as atividades,Boa Vista,371410,Recreador,17,1409.27,1212.0,1212.0,1212.0,1690.03,44.0,True,12,False,1212.0,1.163,25.57,15.95
2023,todas as atividades,Boa Vista,371410,Recreador,27,1409.41,1311.0,1320.0,1410.32,1622.65,44.0,True,12,False,1314.0,1.073,0.01,-3.99
2024,todas as atividades,Boa Vista,371410,Recreador,70,1555.23,1412.0,1478.4,1512.0,1718.43,44.0,False,12,False,1412.0,1.101,10.35,5.9
2025,todas as atividades,Boa Vista,371410,Recreador,53,1565.41,1518.0,1518.0,1586.31,1644.72,44.0,False,12,False,1518.0,1.031,0.65,-4.29
2026,todas as atividades,Boa Vista,371410,Recreador,40,1654.92,1621.0,1621.0,1621.0,1671.79,44.0,False,7,True,1621.0,1.021,5.72,1.65
2021,todas as atividades,Boa Vista,421125,Operador de caixa,1691,1136.2,1100.0,1100.0,1177.0,1490.57,44.0,False,12,False,1100.0,1.033,,
2022,todas as atividades,Boa Vista,421125,Operador de caixa,2191,1252.14,1212.0,1212.0,1318.82,1503.71,44.0,False,12,False,1212.0,1.033,10.2,0.88
2023,todas as atividades,Boa Vista,421125,Operador de caixa,1938,1355.55,1327.14,1327.14,1388.69,1557.42,44.0,False,12,False,1314.0,1.032,8.26,3.57
2024,todas as atividades,Boa Vista,421125,Operador de caixa,2043,1443.8,1412.0,1412.0,1482.6,1588.68,44.0,False,12,False,1412.0,1.023,6.51,2.01
2025,todas as atividades,Boa Vista,421125,Operador de caixa,2043,1545.71,1518.0,1518.0,1600.0,1620.11,44.0,False,12,False,1518.0,1.018,7.06,1.98
2026,todas as atividades,Boa Vista,421125,Operador de caixa,1343,1633.2,1621.0,1621.0,1621.0,1650.9,44.0,False,7,True,1621.0,1.008,5.66,1.9
2021,todas as atividades,Boa Vista,513205,Cozinheiro geral,168,1187.84,1100.0,1100.0,1183.47,1555.95,44.0,False,12,False,1100.0,1.08,,
2022,todas as atividades,Boa Vista,513205,Cozinheiro geral,192,1324.22,1212.0,1212.0,1300.0,1591.6,44.0,False,12,False,1212.0,1.093,11.48,2.29
2023,todas as atividades,Boa Vista,513205,Cozinheiro geral,188,1423.13,1320.0,1320.0,1400.0,1634.71,44.0,False,12,False,1314.0,1.083,7.47,2.71
2024,todas as atividades,Boa Vista,513205,Cozinheiro geral,241,1549.09,1412.0,1478.4,1560.0,1705.57,44.0,False,12,False,1412.0,1.097,8.85,4.33
2025,todas as atividades,Boa Vista,513205,Cozinheiro geral,252,1708.93,1518.0,1586.31,1743.88,1791.95,44.0,False,12,False,1518.0,1.126,10.32,5.06
2026,todas as atividades,Boa Vista,513205,Cozinheiro geral,153,1802.42,1621.0,1621.0,1786.3,1821.31,44.0,False,7,True,1621.0,1.112,5.47,1.64
2021,todas as atividades,Boa Vista,513405,Garçom,141,1127.3,1100.0,1100.0,1100.0,1462.07,44.0,False,12,False,1100.0,1.025,,
2022,todas as atividades,Boa Vista,513405,Garçom,242,1231.03,1212.0,1212.0,1264.44,1480.01,44.0,False,12,False,1212.0,1.016,9.2,1.23
2023,todas as atividades,Boa Vista,513405,Garçom,185,1333.22,1320.0,1320.0,1327.14,1534.0,44.0,False,12,False,1314.0,1.015,8.3,3.65
2024,todas as atividades,Boa Vista,513405,Garçom,237,1449.21,1412.0,1420.0,1478.4,1596.39,44.0,False,12,False,1412.0,1.026,8.7,4.07
2025,todas as atividades,Boa Vista,513405,Garçom,270,1559.13,1518.0,1575.0,1586.31,1634.12,44.0,False,12,False,1518.0,1.027,7.58,2.36
2026,todas as atividades,Boa Vista,513405,Garçom,138,1637.15,1621.0,1621.0,1621.0,1657.88,44.0,False,7,True,1621.0,1.01,5.0,1.45
2021,todas as atividades,Boa Vista,513415,Cumim,31,1109.94,1100.0,1100.0,1100.0,1419.63,44.0,False,12,False,1100.0,1.009,,
2022,todas as atividades,Boa Vista,513415,Cumim,43,1236.66,1212.0,1212.0,1284.72,1486.53,44.0,False,12,False,1212.0,1.02,11.42,4.71
2023,todas as atividades,Boa Vista,513415,Cumim,40,1320.03,1320.0,1320.0,1320.0,1511.65,44.0,False,12,False,1314.0,1.005,6.74,1.69
2024,todas as atividades,Boa Vista,513415,Cumim,63,1449.22,1412.0,1478.4,1478.4,1592.17,44.0,False,12,False,1412.0,1.026,9.79,5.33
2025,todas as atividades,Boa Vista,513415,Cumim,106,1558.45,1518.0,1586.31,1586.31,1630.65,44.0,False,12,False,1518.0,1.027,7.54,2.42
2026,todas as atividades,Boa Vista,513415,Cumim,61,1622.62,1621.0,1621.0,1621.0,1643.08,44.0,False,7,True,1621.0,1.001,4.12,0.76
2021,todas as atividades,Boa Vista,513420,Barman,36,1128.25,1100.0,1100.0,1120.0,1463.52,44.0,False,12,False,1100.0,1.026,,
2022,todas as atividades,Boa Vista,513420,Barman,43,1255.96,1212.0,1212.0,1222.0,1512.25,44.0,False,12,False,1212.0,1.036,11.32,3.33
2023,todas as atividades,Boa Vista,513420,Barman,35,1383.31,1302.0,1320.0,1327.14,1594.15,44.0,False,12,False,1314.0,1.053,10.14,5.42
2024,todas as atividades,Boa Vista,513420,Barman,33,1450.44,1412.0,1478.4,1478.4,1589.01,44.0,False,12,False,1412.0,1.027,4.85,-0.32
2025,todas as atividades,Boa Vista,513420,Barman,53,1586.64,1518.0,1586.31,1586.31,1664.0,44.0,False,12,False,1518.0,1.045,9.39,4.72
2026,todas as atividades,Boa Vista,513420,Barman,16,1676.64,1621.0,1621.0,1687.62,1691.51,44.0,True,7,True,1621.0,1.034,5.67,1.65
2021,todas as atividades,Boa Vista,513435,Atendente de lanchonete,313,1129.57,1100.0,1100.0,1177.0,1480.16,44.0,False,12,False,1100.0,1.027,,
2022,todas as atividades,Boa Vista,513435,Atendente de lanchonete,517,1247.39,1212.0,1212.0,1284.72,1497.09,44.0,False,12,False,1212.0,1.029,10.43,1.14
2023,todas as atividades,Boa Vista,513435,Atendente de lanchonete,488,1335.67,1320.0,1327.14,1328.0,1536.01,44.0,False,12,False,1314.0,1.016,7.08,2.6
2024,todas as atividades,Boa Vista,513435,Atendente de lanchonete,505,1438.87,1412.0,1412.0,1478.4,1583.51,44.0,False,12,False,1412.0,1.019,7.73,3.09
2025,todas as atividades,Boa Vista,513435,Atendente de lanchonete,585,1564.43,1518.0,1586.13,1600.0,1641.67,44.0,False,12,False,1518.0,1.031,8.73,3.67
2026,todas as atividades,Boa Vista,513435,Atendente de lanchonete,319,1638.74,1621.0,1621.0,1621.0,1656.13,44.0,False,7,True,1621.0,1.011,4.75,0.88
2021,todas as atividades,Boa Vista,513505,Auxiliar nos serviços de alimentação,332,1125.95,1100.0,1100.0,1115.0,1474.36,44.0,False,12,False,1100.0,1.024,,
2022,todas as atividades,Boa Vista,513505,Auxiliar nos serviços de alimentação,528,1249.82,1212.0,1212.0,1284.72,1499.6,44.0,False,12,False,1212.0,1.031,11.0,1.71
2023,todas as atividades,Boa Vista,513505,Auxiliar nos serviços de alimentação,504,1352.15,1320.0,1327.14,1330.0,1554.17,44.0,False,12,False,1314.0,1.029,8.19,3.64
2024,todas as atividades,Boa Vista,513505,Auxiliar nos serviços de alimentação,620,1447.62,1412.0,1412.0,1478.4,1594.69,44.0,False,12,False,1412.0,1.025,7.06,2.61
2025,todas as atividades,Boa Vista,513505,Auxiliar nos serviços de alimentação,907,1579.26,1518.0,1580.0,1600.0,1655.41,44.0,False,12,False,1518.0,1.04,9.09,3.81
2026,todas as atividades,Boa Vista,513505,Auxiliar nos serviços de alimentação,575,1656.57,1621.0,1621.0,1686.02,1675.04,44.0,False,7,True,1621.0,1.022,4.9,1.19
2021,todas as atividades,Boa Vista,514320,Faxineiro,775,1154.96,1100.0,1101.95,1177.0,1517.65,44.0,False,12,False,1100.0,1.05,,
2022,todas as atividades,Boa Vista,514320,Faxineiro,1802,1244.51,1212.0,1240.0,1240.0,1493.33,44.0,False,12,False,1212.0,1.027,7.75,-1.6
2023,todas as atividades,Boa Vista,514320,Faxineiro,1337,1359.16,1320.0,1327.14,1335.0,1563.95,44.0,False,12,False,1314.0,1.034,9.21,4.73
2024,todas as atividades,Boa Vista,514320,Faxineiro,1588,1459.09,1412.0,1430.02,1430.02,1605.43,44.0,False,12,False,1412.0,1.033,7.35,2.65
2025,todas as atividades,Boa Vista,514320,Faxineiro,1749,1562.48,1518.0,1533.0,1533.18,1639.23,44.0,False,12,False,1518.0,1.029,7.09,2.11
2026,todas as atividades,Boa Vista,514320,Faxineiro,1263,1667.83,1621.0,1621.0,1636.02,1685.99,44.0,False,7,True,1621.0,1.029,6.74,2.85
2021,todas as atividades,Boa Vista,521140,Atendente de lojas e mercados,861,1122.85,1100.0,1100.0,1112.21,1471.51,44.0,False,12,False,1100.0,1.021,,
2022,todas as atividades,Boa Vista,521140,Atendente de lojas e mercados,1406,1256.79,1212.0,1212.0,1327.14,1507.93,44.0,False,12,False,1212.0,1.037,11.93,2.48
2023,todas as atividades,Boa Vista,521140,Atendente de lojas e mercados,1979,1351.86,1327.14,1327.14,1328.0,1554.37,44.0,False,12,False,1314.0,1.029,7.56,3.08
2024,todas as atividades,Boa Vista,521140,Atendente de lojas e mercados,2174,1436.59,1412.0,1412.0,1478.4,1580.76,44.0,False,12,False,1412.0,1.017,6.27,1.7
2025,todas as atividades,Boa Vista,521140,Atendente de lojas e mercados,2319,1541.68,1518.0,1518.0,1535.1,1615.55,44.0,False,12,False,1518.0,1.016,7.32,2.2
2026,todas as atividades,Boa Vista,521140,Atendente de lojas e mercados,1655,1630.1,1621.0,1621.0,1621.0,1647.3,44.0,False,7,True,1621.0,1.006,5.74,1.97
2021,todas as atividades,Brasília,141510,Gerente de restaurante,236,1995.45,1400.0,1800.0,2149.55,2610.38,44.0,False,12,False,1100.0,1.814,,
2022,todas as atividades,Brasília,141510,Gerente de restaurante,323,1955.16,1308.96,1800.0,2152.7,2352.39,44.0,False,12,False,1212.0,1.613,-2.02,-9.88
2023,todas as atividades,Brasília,141510,Gerente de restaurante,330,2256.75,1502.5,1980.0,2500.0,2593.87,44.0,False,12,False,1314.0,1.717,15.43,10.27
2024,todas as atividades,Brasília,141510,Gerente de restaurante,405,2324.33,1600.0,2000.0,2640.0,2559.59,44.0,False,12,False,1412.0,1.646,2.99,-1.32
2025,todas as atividades,Brasília,141510,Gerente de restaurante,444,2446.72,1772.56,2200.0,2621.84,2565.82,44.0,False,12,False,1518.0,1.612,5.27,0.24
2026,todas as atividades,Brasília,141510,Gerente de restaurante,259,2434.2,1782.07,2200.0,2700.0,2459.84,44.0,False,7,True,1621.0,1.502,-0.51,-4.13
2021,todas as atividades,Brasília,141515,Gerente de bar,73,1891.32,1263.12,1600.0,2000.0,2484.23,44.0,False,12,False,1100.0,1.719,,
2022,todas as atividades,Brasília,141515,Gerente de bar,81,1961.5,1400.0,1688.35,2344.4,2360.0,44.0,False,12,False,1212.0,1.618,3.71,-5.0
2023,todas as atividades,Brasília,141515,Gerente de bar,80,2457.47,1501.65,1860.74,2850.0,2821.62,44.0,False,12,False,1314.0,1.87,25.29,19.56
2024,todas as atividades,Brasília,141515,Gerente de bar,72,2458.97,1700.0,2102.5,2725.82,2709.04,44.0,False,12,False,1412.0,1.741,0.06,-3.99
2025,todas as atividades,Brasília,141515,Gerente de bar,85,2409.2,1700.0,2260.0,3000.0,2524.93,44.0,False,12,False,1518.0,1.587,-2.02,-6.8
2026,todas as atividades,Brasília,141515,Gerente de bar,61,2428.09,1800.0,2200.0,2800.0,2458.95,44.0,False,7,True,1621.0,1.498,0.78,-2.61
2021,todas as atividades,Brasília,371410,Recreador,738,1349.97,1250.0,1330.96,1419.64,1762.19,44.0,False,12,False,1100.0,1.227,,
2022,todas as atividades,Brasília,371410,Recreador,1534,1447.94,1308.96,1391.94,1506.91,1748.23,44.0,False,12,False,1212.0,1.195,7.26,-0.79
2023,todas as atividades,Brasília,371410,Recreador,2386,1555.66,1425.6,1505.76,1638.0,1801.25,44.0,False,12,False,1314.0,1.184,7.44,3.03
2024,todas as atividades,Brasília,371410,Recreador,1503,1675.13,1500.0,1603.6,1805.73,1851.06,44.0,False,12,False,1412.0,1.186,7.68,2.77
2025,todas as atividades,Brasília,371410,Recreador,1550,1789.6,1634.37,1683.67,1939.82,1877.69,44.0,False,12,False,1518.0,1.179,6.83,1.44
2026,todas as atividades,Brasília,371410,Recreador,1212,1874.13,1683.67,1800.0,2001.05,1896.01,44.0,False,7,True,1621.0,1.156,4.72,0.98
2021,todas as atividades,Brasília,421125,Operador de caixa,9486,1207.16,1164.64,1200.0,1231.82,1583.19,44.0,False,12,False,1100.0,1.097,,
2022,todas as atividades,Brasília,421125,Operador de caixa,11570,1319.01,1268.06,1302.4,1355.0,1583.84,44.0,False,12,False,1212.0,1.088,9.27,0.04
2023,todas as atividades,Brasília,421125,Operador de caixa,10920,1417.58,1353.0,1425.6,1443.0,1628.25,44.0,False,12,False,1314.0,1.079,7.47,2.8
2024,todas as atividades,Brasília,421125,Operador de caixa,12619,1497.78,1432.0,1510.0,1515.0,1648.41,44.0,False,12,False,1412.0,1.061,5.66,1.24
2025,todas as atividades,Brasília,421125,Operador de caixa,13184,1598.64,1520.76,1590.0,1638.58,1676.74,44.0,False,12,False,1518.0,1.053,6.73,1.72
2026,todas as atividades,Brasília,421125,Operador de caixa,8052,1687.09,1621.0,1681.0,1700.0,1705.7,44.0,False,7,True,1621.0,1.041,5.53,1.73
2021,todas as atividades,Brasília,513205,Cozinheiro geral,3907,1459.67,1188.0,1245.0,1600.0,1912.59,44.0,False,12,False,1100.0,1.327,,
2022,todas as atividades,Brasília,513205,Cozinheiro geral,4674,1518.45,1308.96,1309.0,1600.0,1828.3,44.0,False,12,False,1212.0,1.253,4.03,-4.41
2023,todas as atividades,Brasília,513205,Cozinheiro geral,5107,1634.22,1413.68,1442.53,1747.6,1880.07,44.0,False,12,False,1314.0,1.244,7.62,2.83
2024,todas as atividades,Brasília,513205,Cozinheiro geral,4915,1763.93,1524.96,1524.96,1900.0,1944.99,44.0,False,12,False,1412.0,1.249,7.94,3.45
2025,todas as atividades,Brasília,513205,Cozinheiro geral,4860,1899.22,1639.44,1700.0,2000.0,1992.48,44.0,False,12,False,1518.0,1.251,7.67,2.44
2026,todas as atividades,Brasília,513205,Cozinheiro geral,3336,2026.41,1750.68,1800.0,2167.55,2049.33,44.0,False,7,True,1621.0,1.25,6.7,2.85
2021,todas as atividades,Brasília,513405,Garçom,2785,1332.41,1188.0,1188.0,1247.4,1736.18,44.0,False,12,False,1100.0,1.211,,
2022,todas as atividades,Brasília,513405,Garçom,3618,1420.85,1308.96,1308.96,1308.98,1707.23,44.0,False,12,False,1212.0,1.172,6.64,-1.67
