tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Sexo,Condição em relação à força de trabalho e condição de ocupação,Grupo de idade,valor_original,valor
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1721000,Palmas (TO),2022,Total,Total,20 a 24 anos,1360.99,1360.99
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Brasil,1,Brasil,2022,Total,Total,25 anos ou mais,2333.22,2333.22
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1200401,Rio Branco (AC),2022,Total,Total,25 anos ou mais,2238.64,2238.64
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2704302,Maceió (AL),2022,Total,Total,25 anos ou mais,2350.09,2350.09
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1600303,Macapá (AP),2022,Total,Total,25 anos ou mais,2160.12,2160.12
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1302603,Manaus (AM),2022,Total,Total,25 anos ou mais,2005.72,2005.72
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2927408,Salvador (BA),2022,Total,Total,25 anos ou mais,2427.77,2427.77
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2304400,Fortaleza (CE),2022,Total,Total,25 anos ou mais,2344.13,2344.13
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5300108,Brasília (DF),2022,Total,Total,25 anos ou mais,4382.49,4382.49
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3205309,Vitória (ES),2022,Total,Total,25 anos ou mais,4587.84,4587.84
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5208707,Goiânia (GO),2022,Total,Total,25 anos ou mais,3665.24,3665.24
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2111300,São Luís (MA),2022,Total,Total,25 anos ou mais,2325.42,2325.42
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5103403,Cuiabá (MT),2022,Total,Total,25 anos ou mais,3518.52,3518.52
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5002704,Campo Grande (MS),2022,Total,Total,25 anos ou mais,2984.38,2984.38
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3106200,Belo Horizonte (MG),2022,Total,Total,25 anos ou mais,3688.61,3688.61
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1501402,Belém (PA),2022,Total,Total,25 anos ou mais,2381.23,2381.23
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2507507,João Pessoa (PB),2022,Total,Total,25 anos ou mais,2691.92,2691.92
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4106902,Curitiba (PR),2022,Total,Total,25 anos ou mais,4240.79,4240.79
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2611606,Recife (PE),2022,Total,Total,25 anos ou mais,3200.56,3200.56
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2211001,Teresina (PI),2022,Total,Total,25 anos ou mais,2276.12,2276.12
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,25 anos ou mais,3441.26,3441.26
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2408102,Natal (RN),2022,Total,Total,25 anos ou mais,2903.49,2903.49
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4314902,Porto Alegre (RS),2022,Total,Total,25 anos ou mais,4305.05,4305.05
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1100205,Porto Velho (RO),2022,Total,Total,25 anos ou mais,2191.82,2191.82
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1400100,Boa Vista (RR),2022,Total,Total,25 anos ou mais,2242.61,2242.61
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4205407,Florianópolis (SC),2022,Total,Total,25 anos ou mais,4842.90,4842.9
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3550308,São Paulo (SP),2022,Total,Total,25 anos ou mais,3715.58,3715.58
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2800308,Aracaju (SE),2022,Total,Total,25 anos ou mais,3001.29,3001.29
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1721000,Palmas (TO),2022,Total,Total,25 anos ou mais,3484.64,3484.64
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Brasil,1,Brasil,2022,Total,Total,25 a 64 anos,2316.12,2316.12
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1200401,Rio Branco (AC),2022,Total,Total,25 a 64 anos,2198.98,2198.98
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2704302,Maceió (AL),2022,Total,Total,25 a 64 anos,2264.74,2264.74
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1600303,Macapá (AP),2022,Total,Total,25 a 64 anos,2143.06,2143.06
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1302603,Manaus (AM),2022,Total,Total,25 a 64 anos,1973.32,1973.32
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2927408,Salvador (BA),2022,Total,Total,25 a 64 anos,2295.28,2295.28
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2304400,Fortaleza (CE),2022,Total,Total,25 a 64 anos,2250.70,2250.7
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5300108,Brasília (DF),2022,Total,Total,25 a 64 anos,4256.36,4256.36
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3205309,Vitória (ES),2022,Total,Total,25 a 64 anos,4535.28,4535.28
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5208707,Goiânia (GO),2022,Total,Total,25 a 64 anos,3684.14,3684.14
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2111300,São Luís (MA),2022,Total,Total,25 a 64 anos,2241.28,2241.28
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5103403,Cuiabá (MT),2022,Total,Total,25 a 64 anos,3561.48,3561.48
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5002704,Campo Grande (MS),2022,Total,Total,25 a 64 anos,2979.24,2979.24
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3106200,Belo Horizonte (MG),2022,Total,Total,25 a 64 anos,3644.70,3644.7
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1501402,Belém (PA),2022,Total,Total,25 a 64 anos,2293.18,2293.18
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2507507,João Pessoa (PB),2022,Total,Total,25 a 64 anos,2544.03,2544.03
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4106902,Curitiba (PR),2022,Total,Total,25 a 64 anos,4274.79,4274.79
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2611606,Recife (PE),2022,Total,Total,25 a 64 anos,3110.31,3110.31
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2211001,Teresina (PI),2022,Total,Total,25 a 64 anos,2183.33,2183.33
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,25 a 64 anos,3313.20,3313.2
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2408102,Natal (RN),2022,Total,Total,25 a 64 anos,2660.40,2660.4
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4314902,Porto Alegre (RS),2022,Total,Total,25 a 64 anos,4204.79,4204.79
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1100205,Porto Velho (RO),2022,Total,Total,25 a 64 anos,2164.66,2164.66
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1400100,Boa Vista (RR),2022,Total,Total,25 a 64 anos,2255.90,2255.9
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4205407,Florianópolis (SC),2022,Total,Total,25 a 64 anos,4716.70,4716.7
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3550308,São Paulo (SP),2022,Total,Total,25 a 64 anos,3762.56,3762.56
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2800308,Aracaju (SE),2022,Total,Total,25 a 64 anos,2856.01,2856.01
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1721000,Palmas (TO),2022,Total,Total,25 a 64 anos,3514.30,3514.3
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Brasil,1,Brasil,2022,Total,Total,25 a 29 anos,1683.22,1683.22
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1200401,Rio Branco (AC),2022,Total,Total,25 a 29 anos,1512.81,1512.81
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2704302,Maceió (AL),2022,Total,Total,25 a 29 anos,1452.26,1452.26
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1600303,Macapá (AP),2022,Total,Total,25 a 29 anos,1298.79,1298.79
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1302603,Manaus (AM),2022,Total,Total,25 a 29 anos,1349.57,1349.57
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2927408,Salvador (BA),2022,Total,Total,25 a 29 anos,1423.07,1423.07
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2304400,Fortaleza (CE),2022,Total,Total,25 a 29 anos,1575.71,1575.71
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5300108,Brasília (DF),2022,Total,Total,25 a 29 anos,2275.18,2275.18
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3205309,Vitória (ES),2022,Total,Total,25 a 29 anos,2595.86,2595.86
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5208707,Goiânia (GO),2022,Total,Total,25 a 29 anos,2517.98,2517.98
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2111300,São Luís (MA),2022,Total,Total,25 a 29 anos,1516.66,1516.66
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5103403,Cuiabá (MT),2022,Total,Total,25 a 29 anos,2232.38,2232.38
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5002704,Campo Grande (MS),2022,Total,Total,25 a 29 anos,2062.48,2062.48
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3106200,Belo Horizonte (MG),2022,Total,Total,25 a 29 anos,2506.84,2506.84
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1501402,Belém (PA),2022,Total,Total,25 a 29 anos,1429.37,1429.37
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2507507,João Pessoa (PB),2022,Total,Total,25 a 29 anos,1711.50,1711.5
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4106902,Curitiba (PR),2022,Total,Total,25 a 29 anos,3067.89,3067.89
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2611606,Recife (PE),2022,Total,Total,25 a 29 anos,1804.29,1804.29
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2211001,Teresina (PI),2022,Total,Total,25 a 29 anos,1476.77,1476.77
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,25 a 29 anos,1946.87,1946.87
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2408102,Natal (RN),2022,Total,Total,25 a 29 anos,1574.88,1574.88
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4314902,Porto Alegre (RS),2022,Total,Total,25 a 29 anos,2578.46,2578.46
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1100205,Porto Velho (RO),2022,Total,Total,25 a 29 anos,1516.58,1516.58
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1400100,Boa Vista (RR),2022,Total,Total,25 a 29 anos,1567.84,1567.84
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4205407,Florianópolis (SC),2022,Total,Total,25 a 29 anos,2848.07,2848.07
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3550308,São Paulo (SP),2022,Total,Total,25 a 29 anos,2622.94,2622.94
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2800308,Aracaju (SE),2022,Total,Total,25 a 29 anos,1676.55,1676.55
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1721000,Palmas (TO),2022,Total,Total,25 a 29 anos,2284.32,2284.32
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Brasil,1,Brasil,2022,Total,Total,30 a 34 anos,2165.62,2165.62
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1200401,Rio Branco (AC),2022,Total,Total,30 a 34 anos,1950.90,1950.9
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2704302,Maceió (AL),2022,Total,Total,30 a 34 anos,2121.79,2121.79
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1600303,Macapá (AP),2022,Total,Total,30 a 34 anos,1749.16,1749.16
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1302603,Manaus (AM),2022,Total,Total,30 a 34 anos,1823.30,1823.3
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2927408,Salvador (BA),2022,Total,Total,30 a 34 anos,1987.50,1987.5
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2304400,Fortaleza (CE),2022,Total,Total,30 a 34 anos,2074.23,2074.23
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5300108,Brasília (DF),2022,Total,Total,30 a 34 anos,3451.74,3451.74
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3205309,Vitória (ES),2022,Total,Total,30 a 34 anos,3859.73,3859.73
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5208707,Goiânia (GO),2022,Total,Total,30 a 34 anos,3677.27,3677.27
