tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,"Geral, grupo, subgrupo, item e subitem",valor_original,valor
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202405,Índice geral,0.13,0.13
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202406,Índice geral,0.13,0.13
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202407,Índice geral,0.39,0.39
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202408,Índice geral,-0.40,-0.4
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202409,Índice geral,0.18,0.18
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202410,Índice geral,0.78,0.78
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202411,Índice geral,0.46,0.46
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202412,Índice geral,0.63,0.63
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202501,Índice geral,0.22,0.22
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202502,Índice geral,1.52,1.52
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202503,Índice geral,0.35,0.35
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202504,Índice geral,0.44,0.44
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202505,Índice geral,0.66,0.66
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202506,Índice geral,0.16,0.16
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202507,Índice geral,-0.04,-0.04
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202508,Índice geral,-0.15,-0.15
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202509,Índice geral,0.27,0.27
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202510,Índice geral,0.26,0.26
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202511,Índice geral,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202512,Índice geral,-0.10,-0.1
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202601,Índice geral,0.16,0.16
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202602,Índice geral,0.62,0.62
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202603,Índice geral,1.31,1.31
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202604,Índice geral,1.08,1.08
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202605,Índice geral,0.63,0.63
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202606,Índice geral,0.07,0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202607,Índice geral,-0.45,-0.45
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,1501,Belém - PA,202608,Índice geral,-0.35,-0.35
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202309,Índice geral,0.13,0.13
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202310,Índice geral,-0.06,-0.06
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202311,Índice geral,0.31,0.31
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202312,Índice geral,0.83,0.83
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202401,Índice geral,0.68,0.68
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202402,Índice geral,0.84,0.84
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202403,Índice geral,0.28,0.28
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202404,Índice geral,-0.15,-0.15
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202405,Índice geral,0.55,0.55
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202406,Índice geral,0.28,0.28
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202407,Índice geral,0.47,0.47
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202408,Índice geral,0.00,0.0
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202409,Índice geral,0.30,0.3
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202410,Índice geral,0.46,0.46
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202411,Índice geral,0.44,0.44
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202412,Índice geral,0.65,0.65
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202501,Índice geral,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202502,Índice geral,1.03,1.03
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202503,Índice geral,0.32,0.32
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202504,Índice geral,0.60,0.6
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202505,Índice geral,0.57,0.57
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202506,Índice geral,0.37,0.37
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202507,Índice geral,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202508,Índice geral,-0.07,-0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202509,Índice geral,0.38,0.38
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202510,Índice geral,-0.02,-0.02
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202511,Índice geral,0.42,0.42
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202512,Índice geral,0.17,0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202601,Índice geral,0.47,0.47
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202602,Índice geral,0.98,0.98
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202603,Índice geral,0.81,0.81
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202604,Índice geral,0.81,0.81
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202605,Índice geral,0.72,0.72
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202606,Índice geral,0.12,0.12
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202607,Índice geral,0.06,0.06
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202608,Índice geral,-0.10,-0.1
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202309,Índice geral,0.05,0.05
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202310,Índice geral,-0.09,-0.09
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202311,Índice geral,-0.29,-0.29
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202312,Índice geral,0.21,0.21
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202401,Índice geral,0.63,0.63
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202402,Índice geral,0.74,0.74
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202403,Índice geral,0.33,0.33
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202404,Índice geral,0.55,0.55
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202405,Índice geral,0.43,0.43
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202406,Índice geral,-0.09,-0.09
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202407,Índice geral,0.33,0.33
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202408,Índice geral,-0.07,-0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202409,Índice geral,0.17,0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202410,Índice geral,0.50,0.5
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202411,Índice geral,0.42,0.42
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202412,Índice geral,0.34,0.34
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202501,Índice geral,0.12,0.12
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202502,Índice geral,1.40,1.4
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202503,Índice geral,0.36,0.36
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202504,Índice geral,0.22,0.22
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202505,Índice geral,0.56,0.56
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202506,Índice geral,0.33,0.33
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202507,Índice geral,0.32,0.32
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202508,Índice geral,-0.24,-0.24
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202509,Índice geral,0.56,0.56
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202510,Índice geral,0.17,0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202511,Índice geral,-0.08,-0.08
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202512,Índice geral,0.54,0.54
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202601,Índice geral,0.28,0.28
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202602,Índice geral,0.73,0.73
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202603,Índice geral,1.10,1.1
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202604,Índice geral,0.82,0.82
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202605,Índice geral,0.95,0.95
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202606,Índice geral,-0.04,-0.04
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202607,Índice geral,0.09,0.09
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2601,Recife - PE,202608,Índice geral,-0.53,-0.53
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202309,Índice geral,0.05,0.05
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202310,Índice geral,0.29,0.29
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202311,Índice geral,-0.17,-0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202312,Índice geral,0.84,0.84
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202401,Índice geral,0.13,0.13
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202402,Índice geral,0.96,0.96
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202403,Índice geral,0.16,0.16
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202404,Índice geral,0.63,0.63
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202405,Índice geral,0.58,0.58
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202406,Índice geral,-0.04,-0.04
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202407,Índice geral,0.18,0.18
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202408,Índice geral,0.03,0.03
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202409,Índice geral,0.28,0.28
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202410,Índice geral,0.48,0.48
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202411,Índice geral,0.28,0.28
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202412,Índice geral,0.89,0.89
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202501,Índice geral,0.38,0.38
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202502,Índice geral,1.38,1.38
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202503,Índice geral,0.41,0.41
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202504,Índice geral,0.16,0.16
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202505,Índice geral,0.35,0.35
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202506,Índice geral,0.29,0.29
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202507,Índice geral,0.02,0.02
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202508,Índice geral,-0.08,-0.08
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202509,Índice geral,0.17,0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202510,Índice geral,0.06,0.06
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202511,Índice geral,0.01,0.01
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202512,Índice geral,0.59,0.59
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202601,Índice geral,0.52,0.52
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202602,Índice geral,0.40,0.4
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202603,Índice geral,1.47,1.47
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202604,Índice geral,0.64,0.64
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202605,Índice geral,0.51,0.51
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202606,Índice geral,0.15,0.15
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202607,Índice geral,-0.32,-0.32
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,2901,Salvador - BA,202608,Índice geral,-0.59,-0.59
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202309,Índice geral,0.25,0.25
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202310,Índice geral,0.45,0.45
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202311,Índice geral,0.27,0.27
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202312,Índice geral,0.80,0.8
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202401,Índice geral,1.10,1.1
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202402,Índice geral,0.82,0.82
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202403,Índice geral,0.12,0.12
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202404,Índice geral,0.45,0.45
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202405,Índice geral,0.63,0.63
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202406,Índice geral,0.46,0.46
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202407,Índice geral,0.26,0.26
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202408,Índice geral,0.13,0.13
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202409,Índice geral,0.51,0.51
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202410,Índice geral,0.50,0.5
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202411,Índice geral,0.57,0.57
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202412,Índice geral,0.25,0.25
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202501,Índice geral,0.43,0.43
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202502,Índice geral,1.31,1.31
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202503,Índice geral,0.41,0.41
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202504,Índice geral,0.49,0.49
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202505,Índice geral,0.17,0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202506,Índice geral,0.53,0.53
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202507,Índice geral,0.22,0.22
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202508,Índice geral,-0.26,-0.26
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202509,Índice geral,0.31,0.31
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202510,Índice geral,-0.15,-0.15
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202511,Índice geral,0.04,0.04
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202512,Índice geral,0.41,0.41
